condition,seed,step,grad_norm,loss,raw_reward,run
P+R,20260821,27,0.8051559925079346,0.0064417775720357895,0.46875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,28,0.6011252999305725,0.021376939490437508,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,29,0.7507488131523132,0.030173905193805695,0.46484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,30,0.4387044906616211,0.0435493141412735,0.390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,31,6.170009136199951,-0.0036106412298977375,0.39453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,32,0.6431806087493896,0.0032594907097518444,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,33,0.5293553471565247,0.019405340775847435,0.36328125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,34,0.8042870163917542,0.014919042587280273,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,35,1.146112322807312,0.006359218619763851,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,36,0.7808462381362915,0.028133848682045937,0.34765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,37,0.577987015247345,-0.0025919147301465273,0.44140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,38,0.5822150111198425,0.004305336158722639,0.4453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,39,0.571252703666687,0.025747446343302727,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,40,0.5801379084587097,-0.010856074281036854,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,41,0.8038443922996521,0.049764979630708694,0.59765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,42,0.5162091851234436,0.03322402760386467,0.48046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,43,0.7691713571548462,0.025874126702547073,0.53515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,44,1.0273665189743042,0.01049722544848919,0.5,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,45,0.6182026267051697,0.04472662881016731,0.55859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,46,0.6284849643707275,0.06647143512964249,0.48046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,47,0.5452733039855957,0.0008168928907252848,0.53515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,48,0.41011202335357666,0.00767553923651576,0.50390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,49,0.9563872218132019,0.007750286720693111,0.35546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,50,1.1061657667160034,0.03510311618447304,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,51,0.7160224914550781,0.01730675809085369,0.55859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,52,0.43483978509902954,0.0009913499234244227,0.52734375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,53,0.5059098601341248,0.017513789236545563,0.59375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,54,0.46183618903160095,0.012322993017733097,0.4375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,55,0.3812178373336792,-0.010990629903972149,0.37890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,56,0.41567862033843994,0.03184407576918602,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,57,0.5756888389587402,0.026376724243164062,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,58,0.9867358803749084,0.03995873034000397,0.6015625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+R,20260821,59,0.5663939118385315,0.0526813343167305,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-R60-GPU01247-seed20260821-attempt1
P+S,20260820,0,1.5183550119400024,0.019330089911818504,0.36328125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,1,0.3316113352775574,0.01853179931640625,0.41796875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,2,1.1190674304962158,0.011749094352126122,0.3828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,3,0.6525117754936218,0.02324078418314457,0.38671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,4,0.7990203499794006,0.02636127546429634,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,5,0.440999299287796,0.003300661686807871,0.3046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,6,0.4506199359893799,0.007392444647848606,0.359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,7,0.9035489559173584,0.03567003086209297,0.54296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,8,0.4356318414211273,0.03312317654490471,0.37109375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,9,0.3650115132331848,0.042767371982336044,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,10,0.5578550100326538,-0.004918951075524092,0.34765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,11,0.4261088967323303,0.01941930316388607,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,12,0.5190919637680054,0.007632596418261528,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,13,0.5414268970489502,-0.002545428927987814,0.4453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,14,0.4284568428993225,-0.002285977127030492,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,15,0.4119345545768738,-0.0015213015722110868,0.28125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,16,0.5955972075462341,0.05256142094731331,0.44921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,17,0.6045539975166321,0.012840681709349155,0.5,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,18,0.5113381743431091,-0.02093016542494297,0.39453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,19,0.42792192101478577,0.02772894874215126,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,20,0.6399762034416199,0.04245280474424362,0.4140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,21,0.6626028418540955,0.012813650071620941,0.40234375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,22,0.42108696699142456,0.010634005069732666,0.51171875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,23,0.6540994644165039,-0.013758021406829357,0.296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,24,0.7698681950569153,0.015531213954091072,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,25,0.5844405889511108,0.007277681492269039,0.41015625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,26,0.5610706210136414,0.06208038330078125,0.390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,27,0.5478011965751648,0.025149965658783913,0.38671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,28,0.9550146460533142,0.03533421456813812,0.3984375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,29,0.44722211360931396,0.0004163612029515207,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,30,0.753389835357666,0.005152459722012281,0.37890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,31,0.9785471558570862,0.013598221354186535,0.4453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,32,0.8051036596298218,0.020981289446353912,0.37890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,33,0.6947234869003296,0.04475664719939232,0.4765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,34,0.5432586669921875,0.006971715483814478,0.35546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,35,0.4546573758125305,0.06972899287939072,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,36,0.6952694058418274,0.03899318724870682,0.46484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,37,0.4104195535182953,0.027894407510757446,0.4453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,38,0.5298770666122437,0.0432622991502285,0.4375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,39,0.6718391180038452,0.03659942001104355,0.40234375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,40,0.564244270324707,0.0029920502565801144,0.3046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,41,0.3315775990486145,0.003934158943593502,0.4140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,42,1.1887757778167725,0.030286993831396103,0.46484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,43,0.48814117908477783,0.01712440699338913,0.4140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,44,1.9913811683654785,0.03631070628762245,0.5078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,45,0.617309033870697,0.020589973777532578,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,46,0.44330090284347534,0.0007547847926616669,0.4375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,47,0.6023415327072144,0.009302559308707714,0.375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,48,0.5472697019577026,0.05576653406023979,0.453125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,49,1.2265230417251587,0.02027047984302044,0.58203125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,50,0.4448254108428955,-0.008009620010852814,0.40234375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,51,1.1268986463546753,0.007039669435471296,0.30859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,52,1.1725808382034302,0.08379525691270828,0.4375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,53,1.1069835424423218,0.004322521388530731,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,54,0.46159493923187256,0.0748942568898201,0.51171875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,55,0.48897528648376465,0.018165715038776398,0.45703125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,56,0.8973316550254822,0.047399867326021194,0.66015625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,57,0.6635770201683044,0.0573192797601223,0.484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,58,0.4196542203426361,0.022419778630137444,0.44140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260820,59,0.942642867565155,0.023548120632767677,0.5234375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260820-attempt2
P+S,20260821,0,0.5794187188148499,0.07080890238285065,0.5390625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,1,0.8158139586448669,0.021497253328561783,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,2,0.6634868383407593,0.0004321819869801402,0.53125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,3,0.36919867992401123,0.03200681135058403,0.23046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,4,0.5022061467170715,0.028021199628710747,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,5,0.3819427192211151,0.010994208045303822,0.31640625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,6,0.43786031007766724,-0.01356615498661995,0.3984375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,7,0.435101717710495,0.03802605718374252,0.296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,8,0.4214611053466797,0.017443904653191566,0.2890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,9,0.4925301671028137,0.020804474130272865,0.44140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,10,0.39921239018440247,0.04350529983639717,0.30859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,11,0.5699901580810547,0.04307371750473976,0.44140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,12,0.43042659759521484,0.0072200424037873745,0.3203125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,13,0.5359821915626526,0.02583906054496765,0.375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,14,0.40183690190315247,0.030174577608704567,0.4140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,15,0.6184722781181335,0.023350125178694725,0.53515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,16,0.5265545845031738,0.0142096858471632,0.34765625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,17,0.47004491090774536,0.016011303290724754,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,18,0.5131675601005554,0.01727348007261753,0.546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,19,0.8111682534217834,0.009355144575238228,0.359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,20,0.6235196590423584,0.013486674055457115,0.421875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,21,0.6299375295639038,0.005330331157892942,0.3515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,22,0.448503702878952,0.0026320554316043854,0.29296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,23,0.5756725668907166,-0.024081727489829063,0.3828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,24,0.49818092584609985,0.037065472453832626,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,25,0.8059430122375488,0.03609668090939522,0.46875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,26,0.6381388902664185,0.0539867989718914,0.43359375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,27,1.2250659465789795,-0.009665449149906635,0.4609375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,28,1.5016627311706543,0.023554062470793724,0.41015625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,29,0.6570972204208374,0.03277617692947388,0.4609375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,30,0.3992127478122711,0.018931623548269272,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,31,0.683143675327301,-0.004337367136031389,0.41796875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,32,0.664983868598938,0.005924156866967678,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,33,0.41484999656677246,0.025225548073649406,0.37109375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,34,0.48200175166130066,0.004140876233577728,0.48828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,35,0.8297814130783081,0.04308979958295822,0.42578125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,36,0.45393216609954834,-0.004304713103920221,0.3671875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,37,0.5687240362167358,0.015315304510295391,0.4375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,38,0.45169419050216675,-0.0025416677817702293,0.46875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,39,0.74480140209198,-0.0035658215638250113,0.4921875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,40,1.3539190292358398,0.021556882187724113,0.44140625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,41,0.67988520860672,0.022711411118507385,0.48828125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,42,0.8883318305015564,-0.008751744404435158,0.484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,43,0.8177593350410461,0.01990840584039688,0.62890625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,44,0.6121035218238831,0.007765935268253088,0.54296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,45,0.4625973403453827,0.014341872185468674,0.53515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,46,0.6494565010070801,0.07746851444244385,0.52734375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,47,0.5667456984519958,-0.009137216955423355,0.51953125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,48,0.5081636309623718,0.019378598779439926,0.55078125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,49,0.6663221716880798,-0.0061308834701776505,0.40625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,50,0.6546096205711365,0.0165401604026556,0.52734375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,51,0.6775858998298645,0.003137622494250536,0.546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,52,0.7834109663963318,0.024194419384002686,0.53515625,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,53,0.4618667960166931,0.02746601775288582,0.5546875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,54,0.4002821147441864,0.03446283936500549,0.46484375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,55,0.2846306264400482,-0.0028067762032151222,0.3984375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,56,0.5451396703720093,0.02153056673705578,0.5859375,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,57,0.5629359483718872,0.009403123520314693,0.4296875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,58,1.244500994682312,0.021678881719708443,0.61328125,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
P+S,20260821,59,0.6394926309585571,0.022803835570812225,0.48046875,CURVE60-FULL2-e2be8cd-20260821-192422-GPU01247-S60-GPU01247-seed20260821-attempt1
