run,algorithm,step,rollout/raw_reward,train/loss,train/pg_loss,train/entropy_loss,train/pg_clipfrac,train/ppo_kl,train/kl_loss,train/train_rollout_logprob_abs_diff,train/train_rollout_prob_abs_diff,train/grad_norm,train/lr-pg_0,rollout/response_lengths/correct,rollout/response_lengths/incorrect,rollout/response_counts/correct,rollout/response_counts/incorrect,rollout/truncated_counts/correct,rollout/truncated_counts/incorrect,train/loss_mask_tokens,train/fully_masked_responses,train/reference_kl
grpo,GRPO,120,1.0,0.0,0.0,0.3983245851390591,0.0,0.0,0.2797732149762155,0.008762796685079597,0.0035963526597577134,0.0,1e-06,1070.8125,nan,16,0,0,0,17133,0,0.2797732149762155
grpo,GRPO,121,1.0,0.0,0.0,0.402034159216305,0.0,0.0,0.313361051619704,0.008508273975878012,0.0032817777504708374,0.0,1e-06,846.75,nan,16,0,0,0,13548,0,0.313361051619704
grpo,GRPO,122,0.5,0.0,0.0,0.8561367200806177,0.0,0.0,0.49619731641024184,0.014144827580407748,0.0040082767284871645,0.0,1e-06,925.9166666666666,3827.5,12,4,0,2,26421,0,0.49619731641024184
grpo,GRPO,123,1.0,0.0,0.0,0.25451700875861133,0.0,0.0,0.21882127702365844,0.0065796064414175804,0.002936061557606565,0.0,1e-06,861.875,nan,16,0,0,0,13790,0,0.21882127702365844
grpo,GRPO,124,1.0,0.0,0.0,0.4101016573514089,0.0,0.0,0.2427717165485979,0.008762225169812336,0.003418222441020474,0.0,1e-06,1379.625,nan,16,0,0,0,22074,0,0.2427717165485979
grpo,GRPO,125,1.0,0.0,0.0,0.3426260770157695,0.0,0.0,0.25476505471274935,0.008065448481675496,0.0033324802916915894,0.0,1e-06,1121.625,nan,16,0,0,0,17946,0,0.25476505471274935
grpo,GRPO,126,1.0,0.0,0.0,0.33424979660771487,0.0,0.0,0.2994732099881585,0.00763665943279642,0.003144961164535973,0.0,1e-06,917.0625,nan,16,0,0,0,14673,0,0.2994732099881585
grpo,GRPO,127,1.0,0.0,0.0,0.35240732906481637,0.0,0.0,0.2552372881655633,0.008224249870918916,0.0034095359659354137,0.0,1e-06,1104.5625,nan,16,0,0,0,17673,0,0.2552372881655633
grpo,GRPO,128,1.0,0.0,0.0,0.232250354203467,0.0,0.0,0.19582692709415697,0.005765537569548622,0.0026458223363506925,0.0,1e-06,902.25,nan,16,0,0,0,14436,0,0.19582692709415697
grpo,GRPO,129,1.0,0.0,0.0,0.3194026916685395,0.0,0.0,0.2669944396512603,0.007279099225091139,0.0030784424917058707,0.0,1e-06,903.8125,nan,16,0,0,0,14461,0,0.2669944396512603
grpo,GRPO,130,1.0,0.0,0.0,0.21950378520756147,0.0,0.0,0.19954707761451668,0.0061404070496037175,0.0029655238119750443,0.0,1e-06,927.8125,nan,16,0,0,0,14845,0,0.19954707761451668
grpo,GRPO,131,1.0,0.0,0.0,0.36585885013658703,0.0,0.0,0.2446216306628065,0.008354343771903347,0.0034623681804006605,0.0,1e-06,1195.4375,nan,16,0,0,0,19127,0,0.2446216306628065
grpo,GRPO,132,1.0,0.0,0.0,0.2665401128021374,0.0,0.0,0.23832834517849413,0.006635889674903137,0.0029854949105832117,0.0,1e-06,938.625,nan,16,0,0,0,15018,0,0.23832834517849413
grpo,GRPO,133,1.0,0.0,0.0,0.3640193806854627,0.0,0.0,0.29011223777625517,0.00798812956078434,0.0032121632855323197,0.0,1e-06,1071.8125,nan,16,0,0,0,17149,0,0.29011223777625517
grpo,GRPO,134,1.0,0.0,0.0,0.20359045737547893,0.0,0.0,0.2106782058189655,0.005411863576157589,0.002588451867816092,0.0,1e-06,897.1875,nan,16,0,0,0,14355,0,0.2106782058189655
grpo,GRPO,135,1.0,0.0,0.0,0.6873397029695208,0.0,0.0,0.42965765355851243,0.014040256286207694,0.004517775732634189,0.0,1e-06,1494.875,nan,16,0,0,0,23918,0,0.42965765355851243
grpo,GRPO,136,0.5,0.0,0.0,0.641469981731621,0.0,0.0,0.3221528661979628,0.012011538185410208,0.003918454328187279,0.0,1e-06,1008.25,4031.5,12,4,0,3,28225,0,0.3221528661979628
grpo,GRPO,137,1.0,0.0,0.0,0.8320251188088594,0.0,0.0,0.4711946421564353,0.015209391170242493,0.004749456189666602,0.0,1e-06,1971.0625,nan,16,0,1,0,31537,0,0.4711946421564353
grpo,GRPO,138,-0.125,-0.0032317190816129656,-0.0032317190816129656,0.95586627104235,0.0,0.0,0.53395785852386,0.016903798199442086,0.004962589205771874,0.29514366388320923,1e-06,931.4285714285714,2730.8888888888887,7,9,0,4,31098,0,0.53395785852386
grpo,GRPO,139,1.0,0.0,0.0,0.18528166647780944,0.0,0.0,0.2112937200526388,0.005232766861816496,0.0024240919089097922,0.0,1e-06,1025.5625,nan,16,0,0,0,16409,0,0.2112937200526388
grpo,GRPO,140,0.875,0.1345283761170799,0.1345283761170799,0.46438368871308777,0.0,0.0,0.254683666744226,0.010048946414119823,0.0037857333076535787,2.74643611907959,1e-06,1571.4,4096.0,15,1,0,1,27667,0,0.254683666744226
grpo,GRPO,141,1.0,0.0,0.0,0.7167381985695753,0.0,0.0,0.36363697585944965,0.013446941737771832,0.004441870898150786,0.0,1e-06,1830.75,nan,16,0,1,0,29292,0,0.36363697585944965
grpo,GRPO,142,1.0,0.0,0.0,0.26905684975023303,0.0,0.0,0.2560550743475475,0.006569611363709285,0.0029917862203367577,0.0,1e-06,1072.875,nan,16,0,0,0,17166,0,0.2560550743475475
grpo,GRPO,143,0.875,0.18117437895539398,0.18117437895539398,0.9253116961875414,0.0,0.0,0.5382197901810727,0.015375907049634225,0.004380352770457027,2.9866230487823486,1e-06,1035.8,4096.0,15,1,0,1,19633,0,0.5382197901810727
grpo,GRPO,144,1.0,0.0,0.0,0.3719629962129135,0.0,0.0,0.33563516032267665,0.007991949369401327,0.0031654744830151784,0.0,1e-06,971.125,nan,16,0,0,0,15538,0,0.33563516032267665
grpo,GRPO,145,1.0,0.0,0.0,0.29070462146318143,0.0,0.0,0.2660683367128249,0.006966264788651796,0.0030929907657017224,0.0,1e-06,964.1875,nan,16,0,0,0,15427,0,0.2660683367128249
grpo,GRPO,146,1.0,0.0,0.0,0.6451191459662716,0.0,0.0,0.3988743269997721,0.011286058312888132,0.0036576430147739576,0.0,1e-06,1371.25,nan,16,0,0,0,21940,0,0.3988743269997721
grpo,GRPO,147,1.0,0.0,0.0,0.4345002668406072,0.0,0.0,0.2845518877914069,0.008081413717830882,0.0031921488057956296,0.0,1e-06,1152.8125,nan,16,0,0,0,18445,0,0.2845518877914069
grpo,GRPO,148,1.0,0.0,0.0,0.4202565972222222,0.0,0.0,0.37963420138888887,0.008357156032986111,0.0034746734619140623,0.0,1e-06,703.125,nan,16,0,0,0,11250,0,0.37963420138888887
grpo,GRPO,149,1.0,0.0,0.0,0.43830323537352306,0.0,0.0,0.3552133499356816,0.008754535879087394,0.003298666528394755,0.0,1e-06,983.875,nan,16,0,0,0,15742,0,0.3552133499356816
grpo,GRPO,150,1.0,0.0,0.0,0.8785920082443103,0.0,0.0,0.46760348024558757,0.013392451348772063,0.003899495168669081,0.0,1e-06,1345.625,nan,16,0,0,0,21530,0,0.46760348024558757
grpo,GRPO,151,1.0,0.0,0.0,0.40620297620045603,0.0,0.0,0.3208458075204547,0.007944472510364883,0.003099974296548846,0.0,1e-06,931.9375,nan,16,0,0,0,14911,0,0.3208458075204547
grpo,GRPO,152,0.5,0.0,0.0,1.1736202587225995,0.0,0.0,0.5118501259731651,0.015549253901236406,0.003869585511443398,0.0,1e-06,1101.9166666666667,4096.0,12,4,0,4,29607,0,0.5118501259731651
grpo,GRPO,153,1.0,0.0,0.0,0.3203891358032934,0.0,0.0,0.26674732254593736,0.006893858674696008,0.0028807976170050764,0.0,1e-06,1023.8125,nan,16,0,0,0,16381,0,0.26674732254593736
grpo,GRPO,154,1.0,0.0,0.0,0.7270729697692265,0.0,0.0,0.4630507891725593,0.011443704534947908,0.003487408870158995,0.0,1e-06,1140.1875,nan,16,0,0,0,18243,0,0.4630507891725593
grpo,GRPO,155,1.0,0.0,0.0,0.4771384394180739,0.0,0.0,0.3253660648912637,0.009756618815428714,0.0036429151342968168,0.0,1e-06,1003.0,nan,16,0,0,0,16048,0,0.3253660648912637
grpo,GRPO,156,0.125,0.028925912209001755,0.028925912209001755,1.7414135934954256,0.0,0.0,0.6997304447612482,0.023528727631712935,0.004720815755861089,1.6236140727996826,1e-06,1280.5555555555557,4052.8571428571427,9,7,0,6,39895,0,0.6997304447612482
grpo,GRPO,157,1.0,0.0,0.0,0.6499441798351812,0.0,0.0,0.3608840858767682,0.01046198995651868,0.0034340108637548254,0.0,1e-06,1471.3125,nan,16,0,0,0,23541,0,0.3608840858767682
grpo,GRPO,158,0.375,0.0014580866661276627,0.0014580866661276627,1.1018563126800385,0.0,0.0,0.5512014785376436,0.013693525669156643,0.0036397605859909837,0.37758389115333557,1e-06,989.2727272727273,3447.4,11,5,0,4,28119,0,0.5512014785376436
grpo,GRPO,159,1.0,0.0,0.0,0.7068931707634041,0.0,0.0,0.4581087611855785,0.011694218393682083,0.0037706870773982467,0.0,1e-06,1262.4375,nan,16,0,0,0,20199,0,0.4581087611855785
grpo,GRPO,160,0.875,-0.0025186507683478926,-0.0025186507683478926,0.6999489146288975,0.0,0.0,0.4940502728870433,0.011477613847398456,0.003798096534025074,0.5637160539627075,1e-06,999.8,686.0,15,1,0,0,15683,0,0.4940502728870433
grpo,GRPO,161,0.875,0.15619621458680888,0.15619621458680888,0.7467133877502383,0.0,0.0,0.45593543329957104,0.010806985715096968,0.0033511297264135487,3.1528196334838867,1e-06,1183.5333333333333,3227.0,15,1,0,0,20980,0,0.45593543329957104
grpo,GRPO,162,1.0,0.0,0.0,0.8372311728001587,0.0,0.0,0.5866905193814097,0.012131032122924811,0.0033850208666988037,0.0,1e-06,1103.0625,nan,16,0,0,0,17649,0,0.5866905193814097
grpo,GRPO,163,1.0,0.0,0.0,0.907354661383675,0.0,0.0,0.5607407401146752,0.012908409780193936,0.003805154641632676,0.0,1e-06,1155.4375,nan,16,0,0,0,18487,0,0.5607407401146752
grpo,GRPO,164,1.0,0.0,0.0,0.6398240308880783,0.0,0.0,0.47346603712049334,0.009544321140178733,0.003290159543334506,0.0,1e-06,955.1875,nan,16,0,0,0,15283,0,0.47346603712049334
grpo,GRPO,165,1.0,0.0,0.0,0.4487983601728201,0.0,0.0,0.40557722284956793,0.008363608385012643,0.003175914317363076,0.0,1e-06,875.1875,nan,16,0,0,0,14003,0,0.40557722284956793
grpo,GRPO,166,1.0,0.0,0.0,0.4847343829186688,0.0,0.0,0.48599275471131465,0.009065525660116364,0.0032364900911057513,0.0,1e-06,832.4375,nan,16,0,0,0,13319,0,0.48599275471131465
grpo,GRPO,167,0.5,0.0,0.0,1.2324171296935396,0.0,0.0,0.7829575553906681,0.01328969078127157,0.0031849720542566477,0.0,1e-06,899.5833333333334,1828.75,12,4,0,0,18110,0,0.7829575553906681
grpo,GRPO,168,0.5,0.0,0.0,0.998509364275611,0.0,0.0,0.6234164316479618,0.012172369746226899,0.003310313722571288,0.0,1e-06,883.8333333333334,2739.25,12,4,0,1,21563,0,0.6234164316479618
grpo,GRPO,169,0.875,0.25403530656387574,0.25403530656387574,0.47005739102668626,0.0,0.0,0.4127176366582423,0.007555492365254651,0.0025791927254506446,0.7106061577796936,1e-06,953.5333333333333,4096.0,15,1,0,1,18399,0,0.4127176366582423
grpo,GRPO,170,1.0,0.0,0.0,0.9583111164636379,0.0,0.0,0.6731295249328887,0.011991480528886485,0.0034363043082310243,0.0,1e-06,768.3125,nan,16,0,0,0,12293,0,0.6731295249328887
grpo,GRPO,171,1.0,0.0,0.0,0.8315582494612406,0.0,0.0,0.6660755278280966,0.011650148832907466,0.003505231886013092,0.0,1e-06,1000.5625,nan,16,0,0,0,16009,0,0.6660755278280966
grpo,GRPO,172,0.5,0.0,0.0,1.5606840900597907,0.0,0.0,0.8359147281390135,0.016051213635576263,0.0035875040081881386,0.0,1e-06,1245.4166666666667,1281.25,12,4,0,0,20070,0,0.8359147281390135
grpo,GRPO,173,0.0,0.0,0.0,1.3393808504913904,0.0,0.0,0.7352660577586907,0.014348237267143675,0.0034213730182280034,0.0,1e-06,778.125,1530.375,8,8,0,1,18468,0,0.7352660577586907
grpo,GRPO,174,1.0,0.0,0.0,0.6567884351905672,0.0,0.0,0.6485478629961389,0.010388605006457979,0.0034628423614615983,0.0,1e-06,752.6875,nan,16,0,0,0,12043,0,0.6485478629961389
grpo,GRPO,175,0.625,0.15384959733724962,0.15384959733724962,0.6556139599237755,0.0,0.0,0.4938808558183919,0.008240732140538182,0.0022823549081738516,0.9924063682556152,1e-06,947.6153846153846,3032.6666666666665,13,3,0,2,21417,0,0.4938808558183919
grpo,GRPO,176,0.875,0.1713089109405758,0.1713089109405758,1.2564695343257875,0.0,0.0,0.721770279050812,0.012203061862254706,0.0026502828898392326,2.526641845703125,1e-06,1081.6,4096.0,15,1,0,1,20320,0,0.721770279050812
grpo,GRPO,177,1.0,0.0,0.0,0.42479062574046733,0.0,0.0,0.4525378948399679,0.008172646247461052,0.0030113458285772545,0.0,1e-06,857.25,nan,16,0,0,0,13716,0,0.4525378948399679
grpo,GRPO,178,0.75,0.006278946985831672,0.006278946985831672,1.5522532626427405,0.0,0.0,0.8920737653691619,0.015556526748761405,0.003214815780623976,2.328817844390869,1e-06,940.2142857142857,1694.0,14,2,0,0,16551,0,0.8920737653691619
grpo,GRPO,179,1.0,0.0,0.0,0.36308027858725606,0.0,0.0,0.42621417864591093,0.008479550931451219,0.003408899965006389,0.0,1e-06,839.125,nan,16,0,0,0,13426,0,0.42621417864591093
grpo,GRPO,180,1.0,0.0,0.0,0.768021838954363,0.0,0.0,0.6553284201563022,0.01180917018634027,0.003686597410231998,0.0,1e-06,934.6875,nan,16,0,0,0,14955,0,0.6553284201563022
grpo,GRPO,181,0.875,0.057465512447444765,0.057465512447444765,1.0713757253009806,0.0,0.0,0.6790754060909768,0.011525851407476612,0.0028716316142655698,8.78978157043457,1e-06,910.0,2464.0,15,1,0,0,16114,0,0.6790754060909768
grpo,GRPO,182,0.875,-0.00522221673359238,-0.00522221673359238,0.37478052098421893,0.0,0.0,0.4190814073578181,0.007237542499863012,0.0027310888405715746,0.9058228135108948,1e-06,811.6666666666666,942.0,15,1,0,0,13117,0,0.4190814073578181
grpo,GRPO,183,0.5,0.0,0.0,0.23481890005072137,0.0,0.0,0.3360707096412872,0.0068966782125295875,0.0031063213984744843,0.0,1e-06,694.1666666666666,690.0,12,4,0,0,11090,0,0.3360707096412872
grpo,GRPO,184,1.0,0.0,0.0,0.44621581040017255,0.0,0.0,0.47504586433909357,0.009605962185660273,0.0037290075180543133,0.0,1e-06,615.75,nan,16,0,0,0,9852,0,0.47504586433909357
grpo,GRPO,185,0.125,0.018900103497339425,0.018900103497339425,2.2307723984086745,0.0,0.0,0.8751225574784769,0.015031143142134516,0.0025171659213047647,2.9127233028411865,1e-06,1241.0,4096.0,9,7,0,7,39841,0,0.8751225574784769
grpo,GRPO,186,1.0,0.0,0.0,1.903080739782586,0.0,0.0,0.9858386698743075,0.016515391092508755,0.0031883594221464207,0.0,1e-06,1195.875,nan,16,0,0,0,19134,0,0.9858386698743075
grpo,GRPO,187,1.0,0.0,0.0,2.136701340107548,0.0,0.0,1.1166208269244744,0.01770441768451458,0.003157497849901937,0.0,1e-06,1290.125,nan,16,0,0,0,20642,0,1.1166208269244744
grpo,GRPO,188,1.0,0.0,0.0,0.3653025582242631,0.0,0.0,0.4011202327595689,0.00842087523715904,0.003405764403974648,0.0,1e-06,710.3125,nan,16,0,0,0,11365,0,0.4011202327595689
grpo,GRPO,189,0.625,-0.03632558994283515,-0.03632558994283515,1.8352920121038359,0.0,0.0,1.008763629173493,0.016828833202286418,0.0031470927025165863,3.797138214111328,1e-06,912.4615384615385,1946.3333333333333,13,3,0,0,17701,0,1.008763629173493
grpo,GRPO,190,1.0,0.0,0.0,0.3000235127275881,0.0,0.0,0.3308057630245564,0.007601428639446653,0.0032217493972348443,0.0,1e-06,743.1875,nan,16,0,0,0,11891,0,0.3308057630245564
grpo,GRPO,191,1.0,0.0,0.0,0.3908852452754795,0.0,0.0,0.4797252917567695,0.008481241249867783,0.003361057311621498,0.0,1e-06,830.9375,nan,16,0,0,0,13295,0,0.4797252917567695
grpo,GRPO,192,1.0,0.0,0.0,0.2598028551047223,0.0,0.0,0.33282974382010905,0.0074641368663681314,0.003299321131830422,0.0,1e-06,796.75,nan,16,0,0,0,12748,0,0.33282974382010905
grpo,GRPO,193,1.0,0.0,0.0,0.39402916666666665,0.0,0.0,0.46748561197916666,0.007759416198730469,0.0030621922810872395,0.0,1e-06,937.5,nan,16,0,0,0,15000,0,0.46748561197916666
grpo,GRPO,194,0.875,0.11582202209752179,0.11582202209752179,1.6862150366868567,0.0,0.0,0.8026996059702319,0.017131255203331978,0.003973525202232643,8.26838207244873,1e-06,1080.7333333333333,4096.0,15,1,0,1,20307,0,0.8026996059702319
grpo,GRPO,195,1.0,0.0,0.0,0.4857752798353008,0.0,0.0,0.5269237231182796,0.008861557798666505,0.0032043694818207494,0.0,1e-06,802.125,nan,16,0,0,0,12834,0,0.5269237231182796
grpo,GRPO,196,0.875,0.15779071530668792,0.15779071530668792,1.5477251627040982,0.0,0.0,0.8188609614916739,0.01676287535565122,0.004658150837908154,4.2310967445373535,1e-06,960.0,4096.0,15,1,0,1,18496,0,0.8188609614916739
grpo,GRPO,197,0.5,0.0,0.0,1.5698937009698697,0.0,0.0,0.708631666024315,0.018458138229826296,0.0032640403108549904,0.0,1e-06,1012.4166666666666,3368.25,12,4,0,2,25622,0,0.708631666024315
grpo,GRPO,198,1.0,0.0,0.0,0.4205511821067533,0.0,0.0,0.5235367642908011,0.008728680398294743,0.0033076502388449465,0.0,1e-06,899.5625,nan,16,0,0,0,14393,0,0.5235367642908011
grpo,GRPO,199,1.0,0.0,0.0,0.2974481548584287,0.0,0.0,0.4527586022338022,0.008112738165665313,0.0034285662742599733,0.0,1e-06,857.5625,nan,16,0,0,0,13721,0,0.4527586022338022
dr_grpo,Dr.GRPO,0,0.5,0.0,0.0,0.12775986805760164,0.0,0.0,0.0,0.0072372031900274384,0.0034285183998157363,0.0,1e-06,1463.0,4096.0,12,4,0,4,33940,0,0.0
dr_grpo,Dr.GRPO,1,0.875,0.03718567176027562,0.03718567176027562,0.0819255154814504,0.0,0.0,0.0,0.006298927549497231,0.003110678086961516,0.541067898273468,1e-06,1533.8,4096.0,15,1,0,1,27103,0,0.0
dr_grpo,Dr.GRPO,2,0.5,0.0,0.0,0.07365189735784138,0.0,0.0,9.13466093214145e-05,0.0052424321520810795,0.0026320331625103565,0.0,1e-06,1141.5833333333333,3854.75,12,4,0,3,29118,0,0.00020559418189739062
dr_grpo,Dr.GRPO,3,0.875,0.06346130194711955,0.06346130194711955,0.10566903505555716,0.0,0.0,0.00019395846105727029,0.006063580581899627,0.003009767260059237,0.5031388401985168,1e-06,2033.8666666666666,4096.0,15,1,0,1,34604,0,0.0003673350394130524
dr_grpo,Dr.GRPO,4,0.5,0.0,0.0,0.1478285419185458,0.0,0.0,0.0004815957157830249,0.008186999747168995,0.0038496299648837283,0.0,1e-06,1598.5,4096.0,12,4,0,4,35566,0,0.0008874165447212597
dr_grpo,Dr.GRPO,5,0.875,0.026336672839890437,0.026336672839890437,0.11282121513944224,0.0,0.0,0.0007030245716353337,0.007185914544945219,0.0034224658981262452,0.4703815281391144,1e-06,1818.6,4096.0,15,1,0,1,31375,0,0.0014684754845161188
dr_grpo,Dr.GRPO,6,1.0,0.0,0.0,0.058239082108619604,0.0,0.0,0.0005022856427217995,0.005372708216585647,0.002627108254180621,0.0,1e-06,1467.3125,nan,16,0,0,0,23477,0,0.0014021293981946524
dr_grpo,Dr.GRPO,7,1.0,0.0,0.0,0.10659302963414737,0.0,0.0,0.0015422592037073759,0.007075100386753906,0.0033830345735779126,0.0,1e-06,1854.1875,nan,16,0,0,0,29667,0,0.0034069336021224452
dr_grpo,Dr.GRPO,8,0.875,0.04135894775390625,0.04135894775390625,0.13046177610781529,0.0,0.0,0.002787822920583361,0.007313696033389386,0.0034119281751799286,2.0178613662719727,1e-06,2120.5333333333333,4096.0,15,1,0,1,35904,0,0.005088646471795653
dr_grpo,Dr.GRPO,9,0.875,0.061874387406805495,0.061874387406805495,0.09979417514254628,0.0,0.0,0.003305932542765317,0.007076253900798351,0.0032677642746050135,0.4474438726902008,1e-06,1542.1333333333334,4096.0,15,1,0,1,27228,0,0.007957161566132945
dr_grpo,Dr.GRPO,10,0.125,0.05600738860355993,0.05600738860355993,0.19455622263586028,0.0,0.0,0.004776714824980029,0.008491272332930112,0.0038042876585395553,0.4153943657875061,1e-06,1635.2222222222222,3754.4285714285716,9,7,0,5,40998,0,0.0076356598558439725
dr_grpo,Dr.GRPO,11,0.75,0.02363586713985895,0.02363586713985895,0.15494568129654487,0.0,0.0,0.006586824109713125,0.007734877431274621,0.0035348546726596017,0.521438717842102,1e-06,2062.0714285714284,4096.0,14,2,0,2,37061,0,0.011647664791941915
dr_grpo,Dr.GRPO,12,1.0,0.0,0.0,0.08427369355482017,0.0,0.0,0.002497012373725242,0.00584919010879851,0.0027821729617142532,0.0,1e-06,1748.1875,nan,16,0,0,0,27971,0,0.0058504952602501685
dr_grpo,Dr.GRPO,13,0.5,0.014480586847290299,0.014480586847290299,0.1446033110874603,0.0,0.0,0.006669590238890896,0.006894814510590793,0.0031933130177769667,0.559721052646637,1e-06,2444.25,2268.75,12,4,0,1,38406,0,0.011380989061499603
dr_grpo,Dr.GRPO,14,0.875,0.01766967896289149,0.01766967896289149,0.07807130891532647,0.0,0.0,0.004984653752848586,0.005935098299402953,0.002820154505408303,0.3184165358543396,1e-06,1474.9333333333334,2717.0,15,1,0,0,24841,0,0.013150608604592606
dr_grpo,Dr.GRPO,15,0.875,0.06413268926587169,0.06413268926587169,0.11399402666415605,0.0,0.0,0.00881513721127685,0.007773123455942291,0.0034833408658595955,0.5185438990592957,1e-06,1475.0666666666666,4096.0,15,1,0,1,26222,0,0.022031455734811977
dr_grpo,Dr.GRPO,16,0.75,-0.0156402587890625,-0.0156402587890625,0.10687677938200701,0.0,0.0,0.006747234330626298,0.006652876264258249,0.003043785745386772,0.30379319190979004,1e-06,1797.642857142857,1732.5,14,2,0,0,28632,0,0.015443795372028677
dr_grpo,Dr.GRPO,17,0.875,-0.009445189226360418,-0.009445189226360418,0.101893963664682,0.0,0.0,0.012986659646424382,0.007306955819682534,0.003389070850127287,0.2287011295557022,1e-06,1613.2666666666667,1162.0,15,1,0,0,25361,0,0.03355915486723979
dr_grpo,Dr.GRPO,18,0.375,0.03668213062919019,0.03668213062919019,0.18398976435691602,0.0,0.0,0.010943976532176252,0.00863528664211362,0.0036924296764731827,0.6232268810272217,1e-06,1567.8181818181818,3635.8,11,5,0,3,35425,0,0.020246279351099586
dr_grpo,Dr.GRPO,19,1.0,0.0,0.0,0.07801245066477946,0.0,0.0,0.00726139517648249,0.006302922533313485,0.0029608049902463797,0.0,1e-06,1474.4375,nan,16,0,0,0,23591,0,0.0201722179765994
dr_grpo,Dr.GRPO,20,0.5,0.0344619828185991,0.0344619828185991,0.2642084643511156,0.0,0.0,0.015255621269946328,0.009980245151494958,0.004165360430201406,0.664847731590271,1e-06,2093.1666666666665,4096.0,12,4,0,4,41502,0,0.024090222050677138
dr_grpo,Dr.GRPO,21,0.5,0.0,0.0,0.1471530534213973,0.0,0.0,0.018807356629406528,0.008046245169754596,0.0035544175086865176,0.0,1e-06,1499.5,3327.25,12,4,0,1,31303,0,0.03937510539132946
dr_grpo,Dr.GRPO,22,0.375,-0.03021240234375,-0.03021240234375,0.190259174355273,0.0,0.0,0.018256493392538303,0.008883844170615964,0.0037209913211818553,0.26719900965690613,1e-06,1555.1818181818182,3523.4,11,5,0,4,34724,0,0.03445621330991217
dr_grpo,Dr.GRPO,23,0.5,0.0,0.0,0.1609177285102528,0.0,0.0,0.021946308348077696,0.007850133662031206,0.0033960041482704187,0.0,1e-06,1331.0833333333333,4096.0,12,4,0,4,32357,0,0.04445014259355379
dr_grpo,Dr.GRPO,24,1.0,0.0,0.0,0.0889285899950729,0.0,0.0,0.012354641958264018,0.006640279779113268,0.0029588877028041425,0.0,1e-06,1474.625,nan,16,0,0,0,23594,0,0.034316937161006644
dr_grpo,Dr.GRPO,25,0.0,0.0,0.0,0.2856980781471801,0.0,0.0,0.023284115149571325,0.009408683275747223,0.0038776526205391596,0.0,1e-06,1507.875,4039.75,8,8,0,7,44381,0,0.034382906433886265
dr_grpo,Dr.GRPO,26,0.625,-0.021942135223950682,-0.021942135223950682,0.11518810845290552,0.0,0.0,0.01866842762735143,0.007330526152882913,0.0032645665745822624,0.3477824926376343,1e-06,1623.8461538461538,1814.3333333333333,13,3,0,0,26553,0,0.0460759263731444
dr_grpo,Dr.GRPO,27,0.0,0.0,0.0,0.1588037635680332,0.0,0.0,0.027569593753193313,0.007836912768912458,0.0034586238965032983,0.0,1e-06,1738.75,2389.75,8,8,0,1,33028,0,0.05470512583896321
dr_grpo,Dr.GRPO,28,0.875,0.05316924664557266,0.05316924664557266,0.1948992672532341,0.0,0.0,0.03980301178781844,0.008254630724344647,0.003498094887014595,0.4314412474632263,1e-06,2241.8,4096.0,15,1,0,1,37723,0,0.06914959522112424
dr_grpo,Dr.GRPO,29,0.25,0.09281920747473293,0.09281920747473293,0.25608466214565007,0.0,0.0,0.03649873080513517,0.009033569625728774,0.003783251716178017,0.8630126714706421,1e-06,2097.3,3665.5,10,6,0,5,42966,0,0.05567148028779356
dr_grpo,Dr.GRPO,30,0.875,0.02069091796875,0.02069091796875,0.3215851392378559,0.0,0.0,0.0741597421176002,0.010027684431749704,0.0041164216318468295,0.4864945113658905,1e-06,2990.5333333333333,4096.0,15,1,0,1,48954,0,0.09927958613022524
dr_grpo,Dr.GRPO,31,0.75,0.05842590090567424,0.05842590090567424,0.3146791903328812,0.0,0.0,0.060794222264609475,0.010673264755399077,0.004278971492145996,0.6863959431648254,1e-06,2574.5,4096.0,14,2,0,2,44235,0,0.09006917939037971
dr_grpo,Dr.GRPO,32,1.0,0.0,0.0,0.23570569875484265,0.0,0.0,0.06456420935862552,0.008934463079519443,0.0035203203129899278,0.0,1e-06,2242.4375,nan,16,0,0,0,35879,0,0.11793193858599409
dr_grpo,Dr.GRPO,33,0.875,0.043891907461926755,0.043891907461926755,0.295608979299061,0.0,0.0,0.060094162373731386,0.009537601407628285,0.0037586668416692355,0.42676419019699097,1e-06,2538.4,4096.0,15,1,1,1,42172,0,0.09338734291294841
dr_grpo,Dr.GRPO,34,1.0,0.0,0.0,0.16387167219779394,0.0,0.0,0.04480600944289624,0.0075175429171890126,0.003133871007641195,0.0,1e-06,1872.6875,nan,16,0,0,0,29963,0,0.09800108917163328
dr_grpo,Dr.GRPO,35,1.0,0.0,0.0,0.09587692125215141,0.0,0.0,0.0241918111140291,0.006308470128583704,0.00283046905762694,0.0,1e-06,1470.6875,nan,16,0,0,0,23531,0,0.06737641975134975
dr_grpo,Dr.GRPO,36,1.0,0.0,0.0,0.1303784892110891,0.0,0.0,0.026903778831087525,0.00696858341226647,0.003015209950088413,0.0,1e-06,1687.75,nan,16,0,0,0,27004,0,0.06529277327337255
dr_grpo,Dr.GRPO,37,0.75,0.05533599570921304,0.05533599570921304,0.19671067583678806,0.0,0.0,0.03666681664164672,0.00753259162914788,0.0030010045245559406,0.6853652000427246,1e-06,1921.7857142857142,4096.0,14,2,0,2,35097,0,0.06846729052132546
